"Terms searched for in same 15 second clip: (""palestinian"" OR ""gazan"" OR ""gaza"" OR ""gazans"" OR ""palestinians"" OR ""israeli"" OR ""israel"" OR ""israelis"") AND (""massacring"" OR ""massacre"" OR ""massacres"" OR ""brutal"" OR ""slaughter"" OR ""slaughters"" OR ""slaughtering"" OR ""barbaric"" OR ""savage"")",,,,,,
,,,,,,
,,,,,,
URL,MatchDateTime,Day,Station,Show,Snippet,Victim
https://archive.org/details/MSNBCW_20231017_070000_Inside_With_Jen_Psaki#start/413/end/448,10/17/2023 7:07:08,10/17/2023,MSNBC,Inside With Jen Psaki,"slaughter of more than 1400 people, including at least 30 americans, that israel has the right, and indeed the duty, to defend its people from hamas and other terrorists, and to prevent future attacks. the president will hear from israel what it needs to defend its people as we continue to",Israeli Victims
https://archive.org/details/CNNW_20231017_060000_CNN_NewsNight_with_Abby_Phillip#start/3317/end/3352,10/17/2023 6:55:32,10/17/2023,CNN,CNN NewsNight with Abby Phillip,conflict involving hamas and the israelis. outraged erupting over the brutal crime. you pay the price for the atmosphere of hate. illustrating why federal officials are worried about growing threats aimed at american muslims and american since the hamas's terror attack,Israeli Victims
https://archive.org/details/CNNW_20231017_060000_CNN_NewsNight_with_Abby_Phillip#start/2805/end/2840,10/17/2023 6:47:00,10/17/2023,CNN,CNN NewsNight with Abby Phillip,"on this latest conflict involving israel and hamas. both sides have very much focused on highlighting palestinian suffering after the israeli counterattacks, but not naming hamas, being the ones that really launched the initial, brutal, heinous acts",Israeli Victims
https://archive.org/details/MSNBCW_20231017_060000_The_11th_Hour_With_Stephanie_Ruhle#start/948/end/983,10/17/2023 6:16:03,10/17/2023,MSNBC,The 11th Hour With Stephanie Ruhle,"october 7th massacre. but i also think that what we need to realize is of course, israel is not gonna be going into gaza before president",Israeli Victims
https://archive.org/details/CNNW_20231017_060000_CNN_NewsNight_with_Abby_Phillip#start/699/end/734,10/17/2023 6:11:54,10/17/2023,CNN,CNN NewsNight with Abby Phillip,"cause death and destruction for their own people. our responsibility is to restore safety and security to the people of israel and make sure that the gaza strip, rosemary, can never, ever be used as a staging ground to put your, massacre, and a",Israeli Victims
https://archive.org/details/MSNBCW_20231017_060000_The_11th_Hour_With_Stephanie_Ruhle#start/169/end/204,10/17/2023 6:03:04,10/17/2023,MSNBC,The 11th Hour With Stephanie Ruhle,"slaughter of more than 1400 people, inncluding at least 30 americans, that israel has the right and indeed the duty to",Israeli Victims
https://archive.org/details/CNNW_20231017_050000_The_Source_With_Kaitlan_Collins#start/2873/end/2908,10/17/2023 5:48:08,10/17/2023,CNN,The Source With Kaitlan Collins,eastern conflict involving hamas and the israelis. outrage erupting over the brutal crime. they paid the price for the atmosphere of hate. illustrating why federal officials are worried about growing threats aimed at american muslims and american,Israeli Victims
https://archive.org/details/CNNW_20231017_050000_The_Source_With_Kaitlan_Collins#start/585/end/620,10/17/2023 5:10:00,10/17/2023,CNN,The Source With Kaitlan Collins,"-- more than 120 people were killed in the slaughter, and others taken hostage. cnn's erin burnett spoke with israeli forces right now, they're near stories member difficult for some of our viewers to hear. men came at dawn through the",Israeli Victims
https://archive.org/details/MSNBCW_20231017_050000_The_Last_Word_With_Lawrence_ODonnell#start/223/end/258,10/17/2023 5:03:58,10/17/2023,MSNBC,The Last Word With Lawrence ODonnell,"slaughter of more than 1400 people, including at least 30 americans, that israel has the right and indeed the duty to defend people from hamas and other terrorists and to prevent future attacks. the president will hear from israel what it needs to defend its people, as we continue to",Israeli Victims
https://archive.org/details/CNNW_20231017_040000_Anderson_Cooper_360#start/3376/end/3411,10/17/2023 4:56:31,10/17/2023,CNN,Anderson Cooper 360,eastern conflict involving hamas enter the israelis. outreach erupting over the brutal crime. he paid the price for the atmosphere of hate. illustrating why federal officials aren't worried about growing threats aimed at american muslims and american,Israeli Victims
https://archive.org/details/MSNBCW_20231017_040000_The_Rachel_Maddow_Show#start/3254/end/3289,10/17/2023 4:54:29,10/17/2023,MSNBC,The Rachel Maddow Show,"they mourn reasons for encouraging the israelis to be very careful and abide by the laws of armed conflict and, et cetera, et cetera. hezbollah faces politics too. and if the images coming out of gaza in the military operation or as brutal as hamas would",Israeli Victims
https://archive.org/details/CNNW_20231017_040000_Anderson_Cooper_360#start/2647/end/2682,10/17/2023 4:44:22,10/17/2023,CNN,Anderson Cooper 360,"we are ready, if they choose to, come they will make a huge mistake. all with hezbollah way to be brutal said the senior israeli commander, who asked not to be identified. but it is now also necessary,",Israeli Victims
https://archive.org/details/CNNW_20231017_030000_Laura_Coates_Live#start/762/end/797,10/17/2023 3:12:57,10/17/2023,CNN,Laura Coates Live,"now, but the narrative and the images are now changing from the images of these massacres of israeli civilians to now the humanitarian situation in gaza. you are running out of time and, also, this is an unprecedented situation. israel said from the beginning were shouting of the electricity, the fuel, water,",Israeli Victims
https://archive.org/details/MSNBCW_20231017_030000_The_11th_Hour_With_Stephanie_Ruhle#start/761/end/796,10/17/2023 3:12:56,10/17/2023,MSNBC,The 11th Hour With Stephanie Ruhle,"with the houthis in yemen, and the iranian militias in iraq, so this definitely does give israel some confidence as it really feels in pain from that october 7th massacre. but i also think that what we need to realize is of course,",Israeli Victims
https://archive.org/details/MSNBCW_20231017_030000_The_11th_Hour_With_Stephanie_Ruhle#start/129/end/164,10/17/2023 3:02:24,10/17/2023,MSNBC,The 11th Hour With Stephanie Ruhle,"prime minister benjamin netanyahu. on wednesday, president biden was in israel -- president biden will again make clear, as he's done unequivocally since hamas slaughter of more than 1400 people, concluding at least 30 americans, that israel has the",Israeli Victims
https://archive.org/details/MSNBCW_20231017_020000_The_Last_Word_With_Lawrence_ODonnell#start/201/end/236,10/17/2023 2:03:36,10/17/2023,MSNBC,The Last Word With Lawrence ODonnell,"ironclad commitment to its security. president biden will again make clear, as he's done unequivocally, since hamas slaughter on of more than 1400 people, including at least 30 americans, that israel has the right and indeed the duty to",Israeli Victims
https://archive.org/details/CNNW_20231017_000000_Anderson_Cooper_360#start/3311/end/3346,10/17/2023 0:55:26,10/17/2023,CNN,Anderson Cooper 360,"brutal attack were targeted by the suspect due to them being muslim, and the ongoing middle eastern conflict involving hamas and the israelis. outrage erupting over the brutal crime. he paid the price for the",Israeli Victims
https://archive.org/details/CNNW_20231017_000000_Anderson_Cooper_360#start/317/end/352,10/17/2023 0:05:32,10/17/2023,CNN,Anderson Cooper 360,"reaffirm the united states' solidarity with israel and our ironclad commitment to its security. president biden, will again make clear, since he's done unequivocally since hamas' slaughter of more than 1300",Israeli Victims
https://archive.org/details/MSNBCW_20231017_000000_Inside_With_Jen_Psaki#start/308/end/343,10/17/2023 0:05:23,10/17/2023,MSNBC,Inside With Jen Psaki,"and our ironclad commitment to its security. president biden will look and make clear, as he's done unequivocally since the massive slaughter of more than 1400 people, including at least 30 americans, that israel has the right, and indeed the duty, to",Israeli Victims
https://archive.org/details/CNNW_20231018_200000_The_Lead_With_Jake_Tapper#start/1552/end/1587,10/18/2023 20:26:07,10/18/2023,CNN,The Lead With Jake Tapper,"streets of gas as returning from the massacre and despite the images that nauseated everyone in israel, we don't want civilians to be heard and we have the humanitarian reaching them in egypt.",Israeli Victims
https://archive.org/details/CNNW_20231018_200000_The_Lead_With_Jake_Tapper#start/1490/end/1525,10/18/2023 20:25:05,10/18/2023,CNN,The Lead With Jake Tapper,a few days ago the arrangements were in place for foreign nationals to be able to leave the gaza strip and it was hamas who stopped it turning the foreign nationals into hostages in addition to the 200 israeli hostages that they were holding since the october 7th massacre.,Israeli Victims
https://archive.org/details/CNNW_20231018_200000_The_Lead_With_Jake_Tapper#start/1345/end/1380,10/18/2023 20:22:40,10/18/2023,CNN,The Lead With Jake Tapper,"so many palestinian workers went to work every day was completely destroyed by the hamas death squads when they invaded on the m morning of the 7th of october and when they went door to door, massacring and torturing and",Israeli Victims
https://archive.org/details/CNNW_20231018_200000_The_Lead_With_Jake_Tapper#start/1328/end/1363,10/18/2023 20:22:23,10/18/2023,CNN,The Lead With Jake Tapper,"it's a war that we were dragged in as a result of the october 7th massacre and the gruesome brutalities that are only just beginning to come to light. now it's important to understand what happened in israel's crossings. the erez crossing, for example,",Israeli Victims
https://archive.org/details/CNNW_20231018_180000_CNN_News_Central#start/1337/end/1372,10/18/2023 18:22:32,10/18/2023,CNN,CNN News Central,part of it. the trip was supposed to show some balance. joe biden has been clearly on israel's side since the massacre on october 7th. israel is determined to roll into gaza. joe biden is telling israel as a,Israeli Victims
https://archive.org/details/MSNBCW_20231018_170000_Chris_Jansing_Reports#start/3118/end/3153,10/18/2023 17:52:13,10/18/2023,MSNBC,Chris Jansing Reports,"it's hard to imagine that the only -- put it this way, israelis woke up, from that massacre. not disastrous conflict, and they thought that hamas was a",Israeli Victims
https://archive.org/details/CNNW_20231018_170000_CNN_News_Central#start/1209/end/1244,10/18/2023 17:20:24,10/18/2023,CNN,CNN News Central,"brutal, barbaric operation against the israelis, women, children, over 1000 people just murdered in a way that i have never seen before. when myself and my colleagues went over there on sunday, we spent about 13 hours in tel aviv",Israeli Victims
https://archive.org/details/MSNBCW_20231018_100000_Morning_Joe#start/11379/end/11414,10/18/2023 13:09:54,10/18/2023,MSNBC,Morning Joe,"together to denounce what they say was this massacre which, of course, israel is denying. israel denial means very little here. this has the potential to escalate. in lebanon today, there are already demonstrations and",Israeli Victims
https://archive.org/details/CNNW_20231018_110000_CNN_This_Morning#start/2246/end/2281,10/18/2023 11:37:41,10/18/2023,CNN,CNN This Morning,"world it was israeli and the world ran with this in the media and my question is and our question is how could the world take hamas as a credible source when we saw the massacre of men, women, and babies just over a week ago, this was hamas.",Israeli Victims
https://archive.org/details/CNNW_20231018_110000_CNN_This_Morning#start/2200/end/2235,10/18/2023 11:36:55,10/18/2023,CNN,CNN This Morning,"die. how do you react to that? first of all, if we look at this entire war that we're looking at right now, even if we go back to the very beginning, it was a senseless massacre of israeli civilians, in this case",Israeli Victims
